player,monster,level,variant,出場回数,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
センカ,ティンダロスハウンド,23,原種,9,くすぐり / エイミング / チャージ / テラーコール / フェイズアウト,エンジェリックウィング / 守りのミンネ / 攻撃ブースト / 敏捷ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=43&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=139&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=203&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=235&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=267&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=3&t=1,,
センカ,シムルグ,25,原種,4,シードハウザー / スウィング / ツイスター / テラーコール / ハードブロウ / バードサンクチュアリ / ブラッドスティール,リフレクション / 戦いのエール / 攻撃ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=107&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=3&t=1,,,,,,,
センカ,ルサルカ,34,原種,9,アイスランス / セメタリーゲート / フラッド / 水流,エンジェリックウィング / コールドアシスト / レジストシック / レジストチャーム / 心の棘 / 敏捷ブースト / 防御ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=107&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=139&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=203&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=267&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=3&t=1,,
センカ,エアリエル,19,原種,5,ウィンドボルト / セメタリーゲート / テンペスト / ヒーリング / ファイアボルト,リフレクション / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=11&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=43&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=107&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=3&t=1,,,,,,
センカ,アンクー,19,原種,7,チャージ / デスサイズ / ハルバード / パンデミック / ファストブレード,攻撃ブースト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=43&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=139&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=171&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=203&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=235&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=267&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=3&t=1,,,,
センカ,ルサルカB,33,原種,1,セメタリーゲート / 水流,コールドアシスト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=43&se=3&t=1,,,,,,,,,,
センカ,ワイバーンB,28,亜種2,1,エイミング / スパイクテイル / チャージ / ベノムスティング / ペトロガス,ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=75&se=3&t=1,,,,,,,,,,
センカ,ハイドラ,27,原種,2,スリープクラウド / チャージ / ラーヴァフロウ / 誘い受け / 超低周波,エンジェリックウィング / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=107&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=299&se=3&t=1,,,,,,,,,
センカ,フラーユ,13,原種,5,アイスランス / ヒーリング / ファイアボルト / 光のベール,フレイムアシスト / リフレクション / レジストチャーム / 予習復習 / 心の棘 / 戦いのエール / 攻撃ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=139&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=203&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=235&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=267&se=3&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=331&se=3&t=1,,,,,,
センカ,エアリエルB,15,原種,1,セメタリーゲート / テンペスト,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=3&v=235&se=3&t=1,,,,,,,,,,
