player,monster,level,variant,出場回数,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
酒と泪,ハイドラ,70,原種,10,クァドラストライク / ダークボルト / ラーヴァフロウ / 炎のベール / 誘い受け / 踏みつけ,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=200&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=203&se=4&t=1,
酒と泪,ダークヤング (1),51,原種,9,イボニーシード / ガッシマ / ニグラーヌ / ファストブレード / フラッシュファイア / 光の楔,リフレクション / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=200&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=203&se=4&t=1,,
酒と泪,ダークヤング (2),51,原種,2,イボニーシード / ニグラーヌ / ファストブレード / 光の楔,リフレクション / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=4&t=1,,,,,,,,,
酒と泪,ドール (1),55,亜種1,11,アースクェイク / カロウシブスピット / スカラド / ダルバドーハ / 炎の刻印,リジェネレイト / リフレクション,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=200&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=203&se=4&t=1
酒と泪,ドール (2),33,亜種2,1,バインドグラスプ / 炎の楔 / 熱傷,エンジェリックウィング / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=199&se=4&t=1,,,,,,,,,,
酒と泪,オールドワン,52,原種,11,デルバイス / トランキリティ / ミラーズ / ユロール / ラストシュリーク,リジェネレイト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=200&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=203&se=4&t=1
Vince,ジャバウォック,45,亜種2,11,ジャバー / ハードブロウ,守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=35&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=67&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=103&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=105&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=4&t=1
Vince,スキュラ,44,原種,11,アイスランス / バインドグラスプ,,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=35&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=67&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=103&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=105&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=4&t=1
Vince,エアリエル,35,原種,11,テンペスト / ファイアボール,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=35&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=67&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=103&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=105&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=4&t=1
Vince,スノウ,28,亜種1,11,スノウストーム / スリートストーム / 氷の花,リフレクション / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=35&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=67&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=100&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=101&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=103&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=104&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=105&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=4&v=107&se=4&t=1
